Beck's,16.1,48.79,Öl,5.00%,330,Ljus lager,102
Kilkenny,14.1,42.73,Öl,4.30%,330,Ale brittisk-amerikansk stil,101
Innis & Gunn,22.2,67.27,Öl,6.80%,330,Ale brittisk-amerikansk stil,101
Innis & Gunn,15.1,45.76,Öl,4.60%,330,Ljus lager,101
Founders Centennial IPA,25.2,70.99,Öl,7.20%,355,Ale brittisk-amerikansk stil,101
Desperados,19.5,59.09,Öl,5.90%,330,Annan öl,100
Bombardier,17.1,51.82,Öl,5.20%,330,Ale brittisk-amerikansk stil,100
Maredsous 6,20.1,60.91,Öl,6.00%,330,Ale belgisk stil,099
Kilkenny,19.1,43.41,Öl,4.30%,440,Ale brittisk-amerikansk stil,099
Sierra Nevada,26.2,73.8,Öl,7.20%,355,Ale brittisk-amerikansk stil,098
Peroni Nastro Azzurro,17.1,51.82,Öl,5.10%,330,Ljus lager,098
Oppigårds,29.2,88.49,Öl,8.70%,330,Porter och stout,098
Leffe,22.2,67.27,Öl,6.60%,330,Ale belgisk stil,098
Hale to Nothing,15.1,45.76,Öl,4.50%,330,Ale brittisk-amerikansk stil,098
Göteborgs Nya,19.1,57.88,Öl,5.70%,330,Ljus lager,098
Omnipollo Leon,50.4,67.2,Öl,6.50%,750,Ale belgisk stil,097
Leffe,50.4,67.2,Öl,6.50%,750,Ale belgisk stil,097
Brooklyn Lager,19.1,53.8,Öl,5.20%,355,Mellanmörk lager,097
Staropramen,17.1,51.82,Öl,5.00%,330,Ljus lager,096
Newcastle Brown Ale,16.1,48.79,Öl,4.70%,330,Ale brittisk-amerikansk stil,096
Modus Hoperandi,25.2,70.99,Öl,6.80%,355,Ale brittisk-amerikansk stil,096
Wisby,27.3,54.6,Öl,5.20%,500,Veteöl,095
Oppigårds,18.1,54.85,Öl,5.20%,330,Mellanmörk lager,095
New York Lager,18.1,54.85,Öl,5.20%,330,Ljus lager,095
Napa Smith,26.2,73.8,Öl,7.00%,355,Ale brittisk-amerikansk stil,095
Lagunitas,23.2,65.35,Öl,6.20%,355,Ale brittisk-amerikansk stil,095
Ayinger Celebrator,23.2,70.3,Öl,6.70%,330,Mörk lager,095
Snow Cat Coffee Stout,22.2,62.54,Öl,5.90%,355,Porter och stout,094
Oppigårds,23.1,70,Öl,6.60%,330,Ale brittisk-amerikansk stil,094
Aguila,14.1,42.73,Öl,4.00%,330,Ljus lager,094
Sol,15.9,48.18,Öl,4.50%,330,Ljus lager,093
Sitting Bulldog,22.6,68.49,Öl,6.40%,330,Ale brittisk-amerikansk stil,093
Omnipollo,30.2,91.52,Öl,8.50%,330,Ale brittisk-amerikansk stil,093
Miller,16.7,50.61,Öl,4.70%,330,Ljus lager,093
Innis & Gunn,26.2,79.39,Öl,7.40%,330,Ale brittisk-amerikansk stil,093
